653 1557912040 0.001488 0.400000 0.001480 0.001496 0.000001
653 1557912041 0.001488 0.400000 0.001480 0.001496 0.000001
653 1557912042 0.001488 0.400000 0.001480 0.001496 0.000001
653 1557912043 0.001488 0.400000 0.001480 0.001496 0.000001
653 1557912044 0.001488 0.400000 0.001480 0.001496 0.000001
659 1557912045 0.111279 0.400000 0.103531 0.119026 0.004977
656 1557912045 0.198760 0.400000 0.198740 0.198780 0.015802
665 1557912045 0.108447 0.400000 0.103575 0.113318 0.004714
662 1557912045 0.117403 0.400000 0.114111 0.120695 0.005518
659 1557912046 0.111279 0.400000 0.103531 0.119026 0.004977
656 1557912046 0.198760 0.400000 0.198740 0.198780 0.015802
665 1557912046 0.108447 0.400000 0.103575 0.113318 0.004714
662 1557912046 0.117403 0.400000 0.114111 0.120695 0.005518
659 1557912047 0.111279 0.400000 0.103531 0.119026 0.004977
656 1557912047 0.198760 0.400000 0.198740 0.198780 0.015802
665 1557912047 0.108447 0.400000 0.103575 0.113318 0.004714
662 1557912047 0.117403 0.400000 0.114111 0.120695 0.005518
659 1557912048 0.111279 0.400000 0.103531 0.119026 0.004977
656 1557912048 0.198760 0.400000 0.198740 0.198780 0.015802
665 1557912048 0.108447 0.400000 0.103575 0.113318 0.004714
662 1557912048 0.117403 0.400000 0.114111 0.120695 0.005518
659 1557912049 0.111279 0.400000 0.103531 0.119026 0.004977
656 1557912049 0.198760 0.400000 0.198740 0.198780 0.015802
665 1557912049 0.108447 0.400000 0.103575 0.113318 0.004714
662 1557912049 0.117403 0.400000 0.114111 0.120695 0.005518
653 1557912055 0.001602 0.400000 0.001160 0.002044 0.000001
653 1557912056 0.001602 0.400000 0.001160 0.002044 0.000001
653 1557912057 0.001602 0.400000 0.001160 0.002044 0.000001
653 1557912058 0.001602 0.400000 0.001160 0.002044 0.000001
653 1557912059 0.001602 0.400000 0.001160 0.002044 0.000001
659 1557912060 0.109245 0.400000 0.101753 0.116737 0.004796
656 1557912060 0.098766 0.400000 0.097361 0.100171 0.003903
665 1557912060 0.103961 0.400000 0.097387 0.110536 0.004340
662 1557912060 0.113587 0.400000 0.106829 0.120345 0.005179
656 1557912061 0.098766 0.400000 0.097361 0.100171 0.003903
659 1557912061 0.109245 0.400000 0.101753 0.116737 0.004796
662 1557912061 0.113587 0.400000 0.106829 0.120345 0.005179
665 1557912061 0.103961 0.400000 0.097387 0.110536 0.004340
659 1557912062 0.109245 0.400000 0.101753 0.116737 0.004796
656 1557912062 0.098766 0.400000 0.097361 0.100171 0.003903
665 1557912062 0.103961 0.400000 0.097387 0.110536 0.004340
662 1557912062 0.113587 0.400000 0.106829 0.120345 0.005179
659 1557912063 0.109245 0.400000 0.101753 0.116737 0.004796
656 1557912063 0.098766 0.400000 0.097361 0.100171 0.003903
665 1557912063 0.103961 0.400000 0.097387 0.110536 0.004340
662 1557912063 0.113587 0.400000 0.106829 0.120345 0.005179
659 1557912064 0.109245 0.400000 0.101753 0.116737 0.004796
656 1557912064 0.098766 0.400000 0.097361 0.100171 0.003903
665 1557912064 0.103961 0.400000 0.097387 0.110536 0.004340
662 1557912064 0.113587 0.400000 0.106829 0.120345 0.005179
653 1557912070 0.000426 0.400000 0.000373 0.000479 0.000000
653 1557912071 0.000426 0.400000 0.000373 0.000479 0.000000
653 1557912072 0.000426 0.400000 0.000373 0.000479 0.000000
653 1557912073 0.000426 0.400000 0.000373 0.000479 0.000000
653 1557912074 0.000426 0.400000 0.000373 0.000479 0.000000
659 1557912075 0.101421 0.400000 0.098090 0.104753 0.004119
656 1557912075 0.107689 0.400000 0.106116 0.109263 0.004640
665 1557912075 0.108741 0.400000 0.103000 0.114481 0.004743
662 1557912075 0.115978 0.400000 0.114252 0.117704 0.005382
656 1557912076 0.107689 0.400000 0.106116 0.109263 0.004640
659 1557912076 0.101421 0.400000 0.098090 0.104753 0.004119
662 1557912076 0.115978 0.400000 0.114252 0.117704 0.005382
665 1557912076 0.108741 0.400000 0.103000 0.114481 0.004743
659 1557912077 0.101421 0.400000 0.098090 0.104753 0.004119
656 1557912077 0.107689 0.400000 0.106116 0.109263 0.004640
665 1557912077 0.108741 0.400000 0.103000 0.114481 0.004743
662 1557912077 0.115978 0.400000 0.114252 0.117704 0.005382
659 1557912078 0.101421 0.400000 0.098090 0.104753 0.004119
656 1557912078 0.107689 0.400000 0.106116 0.109263 0.004640
665 1557912078 0.108741 0.400000 0.103000 0.114481 0.004743
662 1557912078 0.115978 0.400000 0.114252 0.117704 0.005382
659 1557912079 0.101421 0.400000 0.098090 0.104753 0.004119
656 1557912079 0.107689 0.400000 0.106116 0.109263 0.004640
665 1557912079 0.108741 0.400000 0.103000 0.114481 0.004743
662 1557912079 0.115978 0.400000 0.114252 0.117704 0.005382
653 1557912085 0.000371 0.400000 0.000369 0.000374 0.000000
653 1557912086 0.000371 0.400000 0.000369 0.000374 0.000000
653 1557912087 0.000371 0.400000 0.000369 0.000374 0.000000
653 1557912088 0.000371 0.400000 0.000369 0.000374 0.000000
653 1557912089 0.000371 0.400000 0.000369 0.000374 0.000000
659 1557912090 0.116787 0.400000 0.116259 0.117315 0.005456
656 1557912090 0.100484 0.400000 0.097902 0.103066 0.004041
665 1557912090 0.116652 0.400000 0.113158 0.120145 0.005448
662 1557912090 0.118520 0.400000 0.115015 0.122026 0.005624
659 1557912091 0.116787 0.400000 0.116259 0.117315 0.005456
656 1557912091 0.100484 0.400000 0.097902 0.103066 0.004041
665 1557912091 0.116652 0.400000 0.113158 0.120145 0.005448
662 1557912091 0.118520 0.400000 0.115015 0.122026 0.005624
659 1557912092 0.116787 0.400000 0.116259 0.117315 0.005456
656 1557912092 0.100484 0.400000 0.097902 0.103066 0.004041
665 1557912092 0.116652 0.400000 0.113158 0.120145 0.005448
662 1557912092 0.118520 0.400000 0.115015 0.122026 0.005624
659 1557912093 0.116787 0.400000 0.116259 0.117315 0.005456
656 1557912093 0.100484 0.400000 0.097902 0.103066 0.004041
665 1557912093 0.116652 0.400000 0.113158 0.120145 0.005448
662 1557912093 0.118520 0.400000 0.115015 0.122026 0.005624
659 1557912094 0.116787 0.400000 0.116259 0.117315 0.005456
656 1557912094 0.100484 0.400000 0.097902 0.103066 0.004041
665 1557912094 0.116652 0.400000 0.113158 0.120145 0.005448
662 1557912094 0.118520 0.400000 0.115015 0.122026 0.005624
653 1557912100 0.000368 0.400000 0.000347 0.000389 0.000000
653 1557912101 0.000368 0.400000 0.000347 0.000389 0.000000
653 1557912102 0.000368 0.400000 0.000347 0.000389 0.000000
653 1557912103 0.000368 0.400000 0.000347 0.000389 0.000000
653 1557912104 0.000368 0.400000 0.000347 0.000389 0.000000
659 1557912105 0.111402 0.400000 0.106055 0.116750 0.004976
656 1557912105 0.108817 0.400000 0.106942 0.110692 0.004738
665 1557912105 0.113710 0.400000 0.107279 0.120141 0.005189
662 1557912105 0.111559 0.400000 0.108934 0.114185 0.004981
659 1557912106 0.111402 0.400000 0.106055 0.116750 0.004976
656 1557912106 0.108817 0.400000 0.106942 0.110692 0.004738
665 1557912106 0.113710 0.400000 0.107279 0.120141 0.005189
662 1557912106 0.111559 0.400000 0.108934 0.114185 0.004981
659 1557912107 0.111402 0.400000 0.106055 0.116750 0.004976
656 1557912107 0.108817 0.400000 0.106942 0.110692 0.004738
665 1557912107 0.113710 0.400000 0.107279 0.120141 0.005189
662 1557912107 0.111559 0.400000 0.108934 0.114185 0.004981
659 1557912108 0.111402 0.400000 0.106055 0.116750 0.004976
656 1557912108 0.108817 0.400000 0.106942 0.110692 0.004738
665 1557912108 0.113710 0.400000 0.107279 0.120141 0.005189
662 1557912108 0.111559 0.400000 0.108934 0.114185 0.004981
659 1557912109 0.111402 0.400000 0.106055 0.116750 0.004976
656 1557912109 0.108817 0.400000 0.106942 0.110692 0.004738
665 1557912109 0.113710 0.400000 0.107279 0.120141 0.005189
662 1557912109 0.111559 0.400000 0.108934 0.114185 0.004981
653 1557912115 0.000359 0.400000 0.000339 0.000379 0.000000
653 1557912116 0.000359 0.400000 0.000339 0.000379 0.000000
653 1557912117 0.000359 0.400000 0.000339 0.000379 0.000000
653 1557912118 0.000359 0.400000 0.000339 0.000379 0.000000
653 1557912119 0.000359 0.400000 0.000339 0.000379 0.000000
